0;1.71;0.5
1;1.06;0.5
2;2.45;0.5
3;3.93;0.5
4;6.89;1
5;2.46;1
6;0.84;1
7;0.3;1
8;0.3;1
9;0.56;1
10;1.86;1
11;2.62;1
12;2.86;1
13;3.28;1
14;13.03;1
15;10.72;1
16;4.99;1
17;6.83;1
18;1.08;1
19;6.24;1
20;6.47;1
21;10.89;1
22;4.31;1
23;4.96;1
