0;0.13;1
1;0.16;1
2;0.13;1
3;1.1;1
4;1.24;1
5;4.13;1
6;6.2;1
7;6.44;1
8;5.38;1
9;2.44;1
10;0.13;1
11;0.13;1
12;0.13;1
13;0.13;1
14;0.13;1
15;0.13;1
16;1.24;1
17;3.38;1
18;4.24;1
19;3.6;1
20;4.1;1
21;1.67;1
22;0.13;1
23;0.13;1
